r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
3.556,-0.0589161791109739,-0.0590161791109739,-0.0588161791109739,-0.21862095608532,-0.21872095608532,-0.21852095608532
3.557,-0.0589311288184239,-0.0590311288184239,-0.0588311288184239,-0.218633140993149,-0.218733140993149,-0.218533140993149
3.558,-0.0589460744101489,-0.0590460744101489,-0.0588460744101489,-0.218645320392557,-0.218745320392557,-0.218545320392557
3.559,-0.0589610158816869,-0.0590610158816869,-0.0588610158816869,-0.218657494511801,-0.218757494511801,-0.218557494511801
3.56,-0.0589759532285699,-0.0590759532285699,-0.0588759532285699,-0.218669662692827,-0.218769662692827,-0.218569662692827
3.561,-0.0589908864463248,-0.0590908864463248,-0.0588908864463248,-0.218681825505571,-0.218781825505571,-0.218581825505571
3.562,-0.0590058155304732,-0.0591058155304732,-0.0589058155304732,-0.218693982955842,-0.218793982955842,-0.218593982955842
3.563,-0.059020740380497,-0.059120740380497,-0.058920740380497,-0.218706134447108,-0.218806134447108,-0.218606134447108
3.564,-0.0590356610659983,-0.0591356610659983,-0.0589356610659983,-0.21871828064327,-0.21881828064327,-0.21861828064327
3.565,-0.0590505776041825,-0.0591505776041825,-0.0589505776041825,-0.218730421306116,-0.218830421306116,-0.218630421306115
3.566,-0.0590654899905487,-0.0591654899905487,-0.0589654899905487,-0.21874255615937,-0.21884255615937,-0.21864255615937
3.567,-0.0590803982205908,-0.0591803982205908,-0.0589803982205908,-0.218754685709058,-0.218854685709058,-0.218654685709058
3.568,-0.0590953022897973,-0.0591953022897973,-0.0589953022897973,-0.218766809547642,-0.218866809547643,-0.218666809547643
3.569,-0.0591102021936509,-0.0592102021936509,-0.0590102021936509,-0.218778927733006,-0.218878927733006,-0.218678927733006
3.57,-0.0591250979251489,-0.0592250979251489,-0.0590250979251489,-0.21879104060639,-0.21889104060639,-0.21869104060639
3.571,-0.0591399893659327,-0.0592399893659327,-0.0590399893659327,-0.218803147583853,-0.218903147583854,-0.218703147583854
3.572,-0.0591548766275357,-0.0592548766275357,-0.0590548766275357,-0.218815249071496,-0.218915249071496,-0.218715249071496
3.573,-0.0591697597054185,-0.0592697597054185,-0.0590697597054185,-0.218827345231187,-0.218927345231187,-0.218727345231187
3.574,-0.0591846385950365,-0.0592846385950365,-0.0590846385950365,-0.218839435318092,-0.218939435318092,-0.218739435318092
3.575,-0.0591995132918394,-0.0592995132918394,-0.0590995132918394,-0.218851520078158,-0.218951520078158,-0.218751520078158
3.576,-0.0592143837912715,-0.0593143837912715,-0.0591143837912715,-0.218863599315821,-0.218963599315822,-0.218763599315822
3.577,-0.0592292500887716,-0.0593292500887716,-0.0591292500887716,-0.218875672653754,-0.218975672653754,-0.218775672653754
3.578,-0.059244112152686,-0.059344112152686,-0.059144112152686,-0.218887740656457,-0.218987740656457,-0.218787740656457
3.579,-0.0592589699127581,-0.0593589699127581,-0.0591589699127581,-0.218899802935087,-0.218999802935087,-0.218799802935087
3.58,-0.0592738234569354,-0.0593738234569354,-0.0591738234569354,-0.218911859494236,-0.219011859494236,-0.218811859494236
3.581,-0.0592886727806343,-0.0593886727806343,-0.0591886727806343,-0.218923910709779,-0.219023910709779,-0.218823910709779
3.582,-0.0593035178792659,-0.0594035178792659,-0.0592035178792659,-0.218935955992334,-0.219035955992334,-0.218835955992334
3.583,-0.0593183587482357,-0.0594183587482357,-0.0592183587482357,-0.218947995742908,-0.219047995742908,-0.218847995742908
3.584,-0.0593331953829437,-0.0594331953829437,-0.0592331953829437,-0.218960030120287,-0.219060030120287,-0.218860030120287
3.585,-0.0593480277787845,-0.0594480277787845,-0.0592480277787845,-0.218972058390911,-0.219072058390911,-0.218872058390911
3.586,-0.0593628558790213,-0.0594628558790213,-0.0592628558790213,-0.218984081303163,-0.219084081303163,-0.218884081303163
3.587,-0.0593776796623525,-0.0594776796623525,-0.0592776796623525,-0.218996098623295,-0.219096098623296,-0.218896098623296
3.588,-0.0593924991927181,-0.0594924991927181,-0.0592924991927181,-0.219008110034215,-0.219108110034215,-0.218908110034215
3.589,-0.0594073144654903,-0.0595073144654903,-0.0593073144654903,-0.219020116078435,-0.219120116078435,-0.218920116078435
3.59,-0.0594221254760355,-0.0595221254760355,-0.0593221254760355,-0.219032116304145,-0.219132116304145,-0.218932116304145
3.591,-0.0594369322197148,-0.0595369322197148,-0.0593369322197148,-0.21904411082562,-0.21914411082562,-0.21894411082562
3.592,-0.0594517346918839,-0.0595517346918839,-0.0593517346918839,-0.219056099972101,-0.219156099972101,-0.218956099972101
3.593,-0.0594665328878927,-0.0595665328878927,-0.0593665328878927,-0.219068083066183,-0.219168083066184,-0.218968083066183
3.594,-0.0594813267254832,-0.0595813267254832,-0.0593813267254832,-0.219080060668505,-0.219180060668505,-0.218980060668505
3.595,-0.0594961162331741,-0.0595961162331741,-0.0593961162331741,-0.21909203276956,-0.21919203276956,-0.21899203276956
3.596,-0.0595109014504703,-0.0596109014504703,-0.0594109014504703,-0.219103998812764,-0.219203998812764,-0.219003998812764
3.597,-0.0595256823726992,-0.0596256823726992,-0.0594256823726992,-0.219115959466289,-0.219215959466289,-0.219015959466289
3.598,-0.0595404589951828,-0.0596404589951828,-0.0594404589951828,-0.219127914374267,-0.219227914374267,-0.219027914374267
3.599,-0.0595552313132375,-0.0596552313132375,-0.0594552313132375,-0.219139863447272,-0.219239863447272,-0.219039863447272
3.6,-0.0595699993221742,-0.0596699993221742,-0.0594699993221742,-0.219151807122345,-0.219251807122345,-0.219051807122345
3.601,-0.0595847630172981,-0.0596847630172981,-0.0594847630172981,-0.219163744799934,-0.219263744799934,-0.219063744799934
3.602,-0.0595995222903852,-0.0596995222903852,-0.0594995222903852,-0.219175676873114,-0.219275676873114,-0.219075676873114
3.603,-0.0596142772206526,-0.0597142772206526,-0.0595142772206526,-0.21918760349366,-0.219287603493659,-0.219087603493659
3.604,-0.0596290278227361,-0.0597290278227361,-0.0595290278227361,-0.219199523949945,-0.219299523949945,-0.219099523949945
3.605,-0.0596437740919182,-0.0597437740919182,-0.0595437740919182,-0.219211438993696,-0.219311438993696,-0.219111438993696
3.606,-0.0596585160234761,-0.0597585160234761,-0.0595585160234761,-0.219223348322226,-0.219323348322226,-0.219123348322226
3.607,-0.0596732536126812,-0.0597732536126812,-0.0595732536126812,-0.219235251727722,-0.219335251727722,-0.219135251727722
3.608,-0.0596879868547996,-0.0597879868547996,-0.0595879868547996,-0.219247149712488,-0.219347149712488,-0.219147149712488
3.609,-0.0597027157391747,-0.0598027157391747,-0.0596027157391747,-0.219259041711523,-0.219359041711524,-0.219159041711524
3.61,-0.059717440148916,-0.059817440148916,-0.059617440148916,-0.219270928036659,-0.219370928036659,-0.219170928036659
3.611,-0.0597321601970791,-0.0598321601970791,-0.0596321601970791,-0.219282808914467,-0.219382808914467,-0.219182808914467
3.612,-0.0597468758789071,-0.0598468758789071,-0.0596468758789071,-0.219294683564965,-0.219394683564964,-0.219194683564964
3.613,-0.0597615871896376,-0.0598615871896376,-0.0596615871896376,-0.219306552780196,-0.219406552780196,-0.219206552780196
3.614,-0.0597762941245027,-0.0598762941245027,-0.0596762941245027,-0.219318416266672,-0.219418416266672,-0.219218416266672
3.615,-0.0597909966787287,-0.0598909966787287,-0.0596909966787287,-0.219330273785928,-0.219430273785928,-0.219230273785928
3.616,-0.0598056948475365,-0.0599056948475365,-0.0597056948475365,-0.219342125861751,-0.219442125861751,-0.219242125861751
3.617,-0.0598203885945135,-0.0599203885945135,-0.0597203885945135,-0.219353971919348,-0.219453971919348,-0.219253971919348
3.618,-0.0598350778530272,-0.0599350778530272,-0.0597350778530272,-0.219365812277851,-0.219465812277851,-0.219265812277851
3.619,-0.0598497627114932,-0.0599497627114932,-0.0597497627114932,-0.219377647149774,-0.219477647149774,-0.219277647149774
3.62,-0.0598644431651093,-0.0599644431651093,-0.0597644431651093,-0.219389475775943,-0.219489475775943,-0.219289475775943
3.621,-0.059879119209068,-0.059979119209068,-0.059779119209068,-0.219401298944236,-0.219501298944236,-0.219301298944236
3.622,-0.0598937908385558,-0.0599937908385558,-0.0597937908385558,-0.219413116325267,-0.219513116325267,-0.219313116325267
3.623,-0.0599084580487539,-0.0600084580487539,-0.0598084580487539,-0.219424927739895,-0.219524927739895,-0.219324927739895
3.624,-0.0599231208348378,-0.0600231208348378,-0.0598231208348378,-0.21943673368855,-0.21953673368855,-0.21933673368855
3.625,-0.0599377791341858,-0.0600377791341858,-0.0598377791341858,-0.219448533541013,-0.219548533541013,-0.219348533541012
3.626,-0.059952432931318,-0.060052432931318,-0.059852432931318,-0.219460327714679,-0.219560327714679,-0.219360327714679
3.627,-0.0599670822895677,-0.0600670822895677,-0.0598670822895677,-0.219472116316787,-0.219572116316787,-0.219372116316787
3.628,-0.0599817272040873,-0.0600817272040873,-0.0598817272040873,-0.219483898700469,-0.219583898700469,-0.219383898700469
3.629,-0.0599963676700236,-0.0600963676700236,-0.0598963676700236,-0.219495675603807,-0.219595675603807,-0.219395675603807
3.63,-0.0600110036825178,-0.0601110036825178,-0.0599110036825178,-0.219507446615118,-0.219607446615117,-0.219407446615117
3.631,-0.0600256352367055,-0.0601256352367055,-0.0599256352367055,-0.219519211707149,-0.219619211707149,-0.219419211707149
3.632,-0.0600402623277164,-0.0601402623277164,-0.0599402623277164,-0.219530971310775,-0.219630971310775,-0.219430971310775
3.633,-0.0600548848662607,-0.0601548848662607,-0.0599548848662607,-0.21954272469351,-0.21964272469351,-0.21944272469351
3.634,-0.0600695028889179,-0.0601695028889179,-0.0599695028889179,-0.219554472464552,-0.219654472464552,-0.219454472464552
3.635,-0.0600841164334907,-0.0601841164334907,-0.0599841164334907,-0.219566214532061,-0.219666214532061,-0.219466214532061
3.636,-0.0600987254950858,-0.0601987254950858,-0.0599987254950858,-0.219577950455487,-0.219677950455487,-0.219477950455487
3.637,-0.0601133300688042,-0.0602133300688042,-0.0600133300688042,-0.219589680876227,-0.219689680876227,-0.219489680876227
3.638,-0.0601279301497415,-0.0602279301497415,-0.0600279301497415,-0.219601405252765,-0.219701405252765,-0.219501405252765
3.639,-0.0601425257329872,-0.0602425257329872,-0.0600425257329872,-0.219613123804611,-0.219713123804611,-0.219513123804611
3.64,-0.0601571168136255,-0.0602571168136255,-0.0600571168136255,-0.219624836825464,-0.219724836825464,-0.219524836825464
3.641,-0.0601717032752321,-0.0602717032752321,-0.0600717032752321,-0.219636543493418,-0.219736543493418,-0.219536543493418
3.642,-0.0601862852073663,-0.0602862852073663,-0.0600862852073663,-0.219648244644425,-0.219748244644425,-0.219548244644425
3.643,-0.0602008626218451,-0.0603008626218451,-0.0601008626218451,-0.219659939911749,-0.219759939911749,-0.219559939911749
3.644,-0.0602154355137293,-0.0603154355137293,-0.0601154355137293,-0.219671629157592,-0.219771629157592,-0.219571629157592
3.645,-0.060230003878074,-0.060330003878074,-0.060130003878074,-0.219683312878551,-0.219783312878551,-0.219583312878551
3.646,-0.0602445677099286,-0.0603445677099286,-0.0601445677099286,-0.219694990354391,-0.219794990354391,-0.219594990354391
3.647,-0.0602591270043368,-0.0603591270043368,-0.0601591270043368,-0.219706662148916,-0.219806662148916,-0.219606662148916
3.648,-0.0602736817466863,-0.0603736817466863,-0.0601736817466863,-0.219718328203863,-0.219818328203863,-0.219618328203863
3.649,-0.0602882318218968,-0.0603882318218968,-0.0601882318218968,-0.219729988056974,-0.219829988056974,-0.219629988056974
3.65,-0.0603027773444898,-0.0604027773444898,-0.0602027773444898,-0.219741642371035,-0.219841642371035,-0.219641642371035
3.651,-0.0603173183094854,-0.0604173183094854,-0.0602173183094854,-0.21975329057178,-0.21985329057178,-0.21965329057178
3.652,-0.0603318547118983,-0.0604318547118983,-0.0602318547118983,-0.219764932923178,-0.219864932923178,-0.219664932923178
3.653,-0.0603463865467373,-0.0604463865467373,-0.0602463865467373,-0.219776569662349,-0.219876569662349,-0.219676569662349
3.654,-0.0603609138090056,-0.0604609138090056,-0.0602609138090056,-0.219788200036079,-0.219888200036079,-0.219688200036079
3.655,-0.0603754364937006,-0.0604754364937006,-0.0602754364937006,-0.219799824856649,-0.219899824856649,-0.219699824856649
3.656,-0.0603899545592952,-0.0604899545592952,-0.0602899545592952,-0.219811443678783,-0.219911443678783,-0.219711443678783
3.657,-0.0604044679432289,-0.0605044679432289,-0.0603044679432289,-0.219823056500461,-0.219923056500461,-0.219723056500461
3.658,-0.0604189767342765,-0.0605189767342765,-0.0603189767342765,-0.219834663761127,-0.219934663761127,-0.219734663761127
3.659,-0.0604334809274118,-0.0605334809274118,-0.0603334809274118,-0.219846264628088,-0.219946264628088,-0.219746264628087
3.66,-0.060447980517603,-0.060547980517603,-0.060347980517603,-0.219857859868661,-0.219957859868661,-0.219757859868661
3.661,-0.0604624754998125,-0.0605624754998125,-0.0603624754998125,-0.219869449208496,-0.219969449208496,-0.219769449208496
3.662,-0.0604769658689969,-0.0605769658689969,-0.0603769658689969,-0.219881032413984,-0.219981032413984,-0.219781032413984
3.663,-0.0604914516201069,-0.0605914516201069,-0.0603914516201069,-0.219892610044452,-0.219992610044452,-0.219792610044451
3.664,-0.0605059326842268,-0.0606059326842268,-0.0604059326842268,-0.219904181366071,-0.220004181366071,-0.219804181366071
3.665,-0.0605204090522522,-0.0606204090522522,-0.0604204090522522,-0.219915746940237,-0.220015746940237,-0.219815746940237
3.666,-0.060534880786748,-0.060634880786748,-0.060434880786748,-0.219927306693837,-0.220027306693837,-0.219827306693837
3.667,-0.0605493478826417,-0.0606493478826417,-0.0604493478826417,-0.219938860196742,-0.220038860196742,-0.219838860196742
3.668,-0.0605638103348547,-0.0606638103348547,-0.0604638103348547,-0.21995040811066,-0.22005040811066,-0.21985040811066
3.669,-0.0605782681383025,-0.0606782681383025,-0.0604782681383025,-0.219961949782935,-0.220061949782935,-0.219861949782935
3.67,-0.060592721287895,-0.060692721287895,-0.060492721287895,-0.21997348560442,-0.22007348560442,-0.21987348560442
3.671,-0.0606071697785363,-0.0607071697785363,-0.0605071697785363,-0.219985015667708,-0.220085015667708,-0.219885015667708
3.672,-0.0606216135134404,-0.0607216135134404,-0.0605216135134404,-0.219996539381747,-0.220096539381747,-0.219896539381747
3.673,-0.0606360525379093,-0.0607360525379093,-0.0605360525379093,-0.220008057492893,-0.220108057492893,-0.219908057492893
3.674,-0.0606504868878286,-0.0607504868878286,-0.0605504868878286,-0.220019569411586,-0.220119569411586,-0.219919569411586
3.675,-0.0606649165580787,-0.0607649165580787,-0.0605649165580787,-0.220031075394156,-0.220131075394156,-0.219931075394156
3.676,-0.060679341543534,-0.060779341543534,-0.060579341543534,-0.220042575662825,-0.220142575662825,-0.219942575662825
3.677,-0.0606937618390632,-0.0607937618390632,-0.0605937618390632,-0.220054069501823,-0.220154069501823,-0.219954069501823
3.678,-0.060708177439529,-0.060808177439529,-0.060608177439529,-0.220065557724084,-0.220165557724084,-0.219965557724084
3.679,-0.0607225883397885,-0.0608225883397885,-0.0606225883397885,-0.22007703978478,-0.22017703978478,-0.21997703978478
3.68,-0.0607369944146981,-0.0608369944146981,-0.0606369944146981,-0.220088515842345,-0.220188515842345,-0.219988515842345
3.681,-0.0607513957649291,-0.0608513957649291,-0.0606513957649291,-0.220099986211881,-0.22019998621188,-0.21999998621188
3.682,-0.0607657923992115,-0.0608657923992115,-0.0606657923992115,-0.220111450089778,-0.220211450089778,-0.220011450089778
3.683,-0.0607801843123784,-0.0608801843123784,-0.0606801843123784,-0.220122908337145,-0.220222908337145,-0.220022908337145
3.684,-0.060794571499257,-0.060894571499257,-0.060694571499257,-0.220134360435229,-0.220234360435229,-0.220034360435229
3.685,-0.0608089539546687,-0.0609089539546687,-0.0607089539546687,-0.220145806481821,-0.220245806481821,-0.220045806481821
3.686,-0.060823331673429,-0.060923331673429,-0.060723331673429,-0.22015724684755,-0.22025724684755,-0.22005724684755
3.687,-0.0608377046366471,-0.0609377046366471,-0.0607377046366471,-0.220168680678403,-0.220268680678403,-0.220068680678403
3.688,-0.0608520727314287,-0.0609520727314287,-0.0607520727314287,-0.220180108865,-0.220280108865,-0.220080108865
3.689,-0.0608664360736901,-0.0609664360736901,-0.0607664360736901,-0.220191530895684,-0.220291530895684,-0.220091530895684
3.69,-0.0608807946582226,-0.0609807946582226,-0.0607807946582226,-0.220202946845444,-0.220302946845444,-0.220102946845444
3.691,-0.0608951484798119,-0.0609951484798119,-0.0607951484798119,-0.220214357102469,-0.220314357102469,-0.220114357102469
3.692,-0.0609094975332378,-0.0610094975332378,-0.0608094975332378,-0.22022576080043,-0.22032576080043,-0.22012576080043
3.693,-0.060923841813274,-0.061023841813274,-0.060823841813274,-0.22023715884048,-0.22033715884048,-0.22013715884048
3.694,-0.0609381813146885,-0.0610381813146885,-0.0608381813146885,-0.220248550698761,-0.220348550698761,-0.220148550698761
3.695,-0.0609525159904622,-0.0610525159904622,-0.0608525159904622,-0.220259936465958,-0.220359936465958,-0.220159936465958
