r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
3.566,-0.108125893802957,-0.108225893802957,-0.108025893802957,-0.467477351886801,-0.467577351886801,-0.467377351886801
3.567,-0.108155714598759,-0.108255714598759,-0.108055714598759,-0.467501617231532,-0.467601617231532,-0.467401617231532
3.568,-0.108185527077192,-0.108285527077192,-0.108085527077192,-0.46752587115614,-0.46762587115614,-0.46742587115614
3.569,-0.108215331229222,-0.108315331229222,-0.108115331229222,-0.46755011377633,-0.46765011377633,-0.46745011377633
3.57,-0.108245127040846,-0.108345127040846,-0.108145127040846,-0.467574345774446,-0.467674345774446,-0.467474345774446
3.571,-0.108274914275464,-0.108374914275464,-0.108174914275464,-0.467598565982831,-0.467698565982831,-0.467498565982831
3.572,-0.108304693156023,-0.108404693156023,-0.108204693156023,-0.467622775213529,-0.467722775213529,-0.467522775213529
3.573,-0.108334463673444,-0.108434463673444,-0.108234463673444,-0.467646973790253,-0.467746973790253,-0.467546973790253
3.574,-0.108364225818639,-0.108464225818639,-0.108264225818639,-0.467671160223567,-0.467771160223567,-0.467571160223567
3.575,-0.108393979582506,-0.108493979582506,-0.108293979582506,-0.467695336005067,-0.467795336005067,-0.467595336005067
3.576,-0.108423724955934,-0.108523724955935,-0.108323724955934,-0.467719500743731,-0.467819500743731,-0.467619500743731
3.577,-0.108453461929802,-0.108553461929802,-0.108353461929802,-0.467743653684976,-0.467843653684976,-0.467643653684976
3.578,-0.108483190440828,-0.108583190440828,-0.108383190440828,-0.467767795957623,-0.467867795957623,-0.467667795957623
3.579,-0.108512910348567,-0.108612910348567,-0.108412910348567,-0.467791926784156,-0.467891926784156,-0.467691926784156
3.58,-0.10854262182882,-0.10864262182882,-0.10844262182882,-0.467816046173687,-0.467916046173687,-0.467716046173687
3.581,-0.108572324872418,-0.108672324872418,-0.108472324872418,-0.467840154877863,-0.467940154877863,-0.467740154877863
3.582,-0.108602019470184,-0.108702019470184,-0.108502019470184,-0.46786425171811,-0.46796425171811,-0.46776425171811
3.583,-0.108631705612929,-0.108731705612929,-0.108531705612929,-0.467888337496313,-0.467988337496313,-0.467788337496313
3.584,-0.108661383291454,-0.108761383291454,-0.108561383291454,-0.467912412529934,-0.468012412529934,-0.467812412529934
3.585,-0.108691052496546,-0.108791052496546,-0.108591052496546,-0.467936475352173,-0.468036475352173,-0.467836475352173
3.586,-0.108720713114786,-0.108820713114786,-0.108620713114786,-0.467960527459486,-0.468060527459486,-0.467860527459486
3.587,-0.108750365103586,-0.108850365103586,-0.108650365103586,-0.467984568384422,-0.468084568384422,-0.467884568384422
3.588,-0.108780008590757,-0.108880008590757,-0.108680008590757,-0.468008597492927,-0.468108597492927,-0.467908597492927
3.589,-0.108809643567044,-0.108909643567044,-0.108709643567044,-0.468032615869861,-0.468132615869861,-0.467932615869861
3.59,-0.108839270023178,-0.108939270023178,-0.108739270023178,-0.468056622611727,-0.468156622611727,-0.467956622611727
3.591,-0.108868887949883,-0.108968887949883,-0.108768887949883,-0.468080617947024,-0.468180617947024,-0.467980617947024
3.592,-0.108898497337869,-0.108998497337869,-0.108798497337869,-0.468104602534131,-0.468204602534131,-0.468004602534131
3.593,-0.108928098177836,-0.109028098177836,-0.108828098177836,-0.468128575018439,-0.468228575018439,-0.468028575018439
3.594,-0.108957690305346,-0.109057690305346,-0.108857690305346,-0.468152536521071,-0.468252536521071,-0.468052536521071
3.595,-0.108987273777402,-0.109087273777403,-0.108887273777402,-0.468176487022949,-0.468276487022949,-0.468076487022949
3.596,-0.109016848672971,-0.109116848672971,-0.108916848672971,-0.468200425411117,-0.468300425411117,-0.468100425411117
3.597,-0.109046414982705,-0.109146414982705,-0.108946414982705,-0.468224353021709,-0.468324353021709,-0.468124353021709
3.598,-0.10907597269725,-0.10917597269725,-0.10897597269725,-0.468248269143081,-0.468348269143081,-0.468148269143081
3.599,-0.109105521807237,-0.109205521807237,-0.109005521807237,-0.468272173596401,-0.468372173596401,-0.468172173596401
3.6,-0.109135062303289,-0.109235062303289,-0.109035062303289,-0.468296067255627,-0.468396067255627,-0.468196067255627
3.601,-0.109164594176016,-0.109264594176016,-0.109064594176016,-0.46831994892178,-0.46841994892178,-0.46821994892178
3.602,-0.109194117209072,-0.109294117209072,-0.109094117209072,-0.468343819380927,-0.468443819380927,-0.468243819380927
3.603,-0.109223631560807,-0.109323631560807,-0.109123631560807,-0.46836767893656,-0.46846767893656,-0.46826767893656
3.604,-0.109253137260475,-0.109353137260475,-0.109153137260475,-0.468391526165629,-0.468491526165629,-0.468291526165629
3.605,-0.109282634298638,-0.109382634298638,-0.109182634298638,-0.468415362571356,-0.468515362571356,-0.468315362571356
3.606,-0.109312122665852,-0.109412122665852,-0.109212122665852,-0.468439187548411,-0.468539187548411,-0.468339187548411
3.607,-0.10934160235266,-0.10944160235266,-0.10924160235266,-0.468463000681273,-0.468563000681273,-0.468363000681273
3.608,-0.109371073349592,-0.109471073349592,-0.109271073349592,-0.468486802974371,-0.468586802974371,-0.468386802974371
3.609,-0.109400535635342,-0.109500535635342,-0.109300535635342,-0.468510593297902,-0.468610593297902,-0.468410593297902
3.61,-0.109429988976239,-0.109529988976239,-0.109329988976239,-0.468534372275368,-0.468634372275368,-0.468434372275368
3.611,-0.109459433598276,-0.109559433598276,-0.109359433598276,-0.468558140359861,-0.468658140359861,-0.468458140359861
3.612,-0.109488869491941,-0.109588869491941,-0.109388869491941,-0.468581895991688,-0.468681895991688,-0.468481895991688
3.613,-0.109518296647708,-0.109618296647708,-0.109418296647708,-0.468605640754649,-0.468705640754649,-0.468505640754649
3.614,-0.10954771505604,-0.10964771505604,-0.10944771505604,-0.468629374061872,-0.468729374061872,-0.468529374061872
3.615,-0.109577124707391,-0.109677124707391,-0.109477124707391,-0.468653095436436,-0.468753095436436,-0.468553095436436
3.616,-0.109606525592201,-0.109706525592201,-0.109506525592201,-0.468676805925826,-0.468776805925826,-0.468576805925826
3.617,-0.109635917637675,-0.109735917637675,-0.109535917637675,-0.468700504380596,-0.468800504380596,-0.468600504380596
3.618,-0.10966530071061,-0.10976530071061,-0.10956530071061,-0.46872419143887,-0.46882419143887,-0.46862419143887
3.619,-0.109694674987744,-0.109794674987744,-0.109594674987744,-0.468747867525619,-0.468847867525619,-0.468647867525619
3.62,-0.109724040459473,-0.109824040459473,-0.109624040459473,-0.46877153112274,-0.46887153112274,-0.46867153112274
3.621,-0.109753397116181,-0.109853397116181,-0.109653397116181,-0.468795183805738,-0.468895183805738,-0.468695183805738
3.622,-0.109782744948241,-0.109882744948241,-0.109682744948241,-0.468818824915911,-0.468918824915911,-0.468718824915911
3.623,-0.109812083946014,-0.109912083946014,-0.109712083946014,-0.468842454095054,-0.468942454095054,-0.468742454095054
3.624,-0.109841414099852,-0.109941414099852,-0.109741414099852,-0.468866072343865,-0.468966072343865,-0.468766072343865
3.625,-0.109870735284566,-0.109970735284566,-0.109770735284566,-0.468889678402045,-0.468989678402045,-0.468789678402045
3.626,-0.109900047469207,-0.110000047469207,-0.109800047469207,-0.46891327310432,-0.46901327310432,-0.46881327310432
3.627,-0.109929350780374,-0.110029350780374,-0.109829350780374,-0.468936856665085,-0.469036856665085,-0.468836856665085
3.628,-0.109958645208371,-0.110058645208371,-0.109858645208371,-0.468960427790798,-0.469060427790798,-0.468860427790798
3.629,-0.109987930743493,-0.110087930743493,-0.109887930743493,-0.468983987957385,-0.469083987957385,-0.468883987957385
3.63,-0.11001720737602,-0.11011720737602,-0.10991720737602,-0.469007536341628,-0.469107536341628,-0.468907536341628
3.631,-0.110046475096224,-0.110146475096224,-0.109946475096224,-0.469031072888986,-0.469131072888986,-0.468931072888986
3.632,-0.110075733894363,-0.110175733894363,-0.109975733894363,-0.469054598461117,-0.469154598461117,-0.468954598461117
3.633,-0.110104983591939,-0.110204983591939,-0.110004983591939,-0.469078111593213,-0.469178111593213,-0.468978111593213
3.634,-0.110134224262069,-0.110234224262069,-0.110034224262069,-0.469101613503489,-0.469201613503489,-0.469001613503489
3.635,-0.110163455980317,-0.110263455980317,-0.110063455980317,-0.469125104008328,-0.469225104008328,-0.469025104008328
3.636,-0.110192678736897,-0.110292678736897,-0.110092678736897,-0.469148582226723,-0.469248582226723,-0.469048582226723
3.637,-0.11022189252201,-0.11032189252201,-0.11012189252201,-0.469172049441254,-0.469272049441254,-0.469072049441254
3.638,-0.110251097325846,-0.110351097325846,-0.110151097325846,-0.469195504569043,-0.469295504569043,-0.469095504569043
3.639,-0.110280293138585,-0.110380293138585,-0.110180293138585,-0.469218948049085,-0.469318948049085,-0.469118948049085
3.64,-0.110309479950393,-0.110409479950393,-0.110209479950393,-0.469242380468653,-0.469342380468653,-0.469142380468653
3.641,-0.110338657528527,-0.110438657528527,-0.110238657528527,-0.469265800184163,-0.469365800184163,-0.469165800184163
3.642,-0.110367826052016,-0.110467826052016,-0.110267826052016,-0.469289208867279,-0.469389208867279,-0.469189208867279
3.643,-0.110396985544476,-0.110496985544476,-0.110296985544476,-0.469312605784644,-0.469412605784644,-0.469212605784644
3.644,-0.11042613599603,-0.11052613599603,-0.11032613599603,-0.469335990660649,-0.469435990660649,-0.469235990660649
3.645,-0.110455277396786,-0.110555277396786,-0.110355277396786,-0.469359364488359,-0.469459364488359,-0.469259364488359
3.646,-0.110484409736842,-0.110584409736842,-0.110384409736842,-0.469382725827515,-0.469482725827515,-0.469282725827515
3.647,-0.110513533006286,-0.110613533006286,-0.110413533006286,-0.469406075805569,-0.469506075805569,-0.469306075805569
3.648,-0.110542647175901,-0.110642647175901,-0.110442647175901,-0.46942941430597,-0.46952941430597,-0.46932941430597
3.649,-0.110571752015629,-0.110671752015629,-0.110471752015629,-0.469452740404332,-0.469552740404332,-0.469352740404332
3.65,-0.1106008477544,-0.1107008477544,-0.1105008477544,-0.469476055426034,-0.469576055426034,-0.469376055426034
3.651,-0.110629934382254,-0.110729934382254,-0.110529934382254,-0.469499358222711,-0.469599358222711,-0.469399358222711
3.652,-0.110659011889218,-0.110759011889218,-0.110559011889218,-0.469522649322201,-0.469622649322201,-0.469422649322201
3.653,-0.110688080265311,-0.110788080265311,-0.110588080265311,-0.469545929198721,-0.469645929198721,-0.469445929198721
3.654,-0.110717139500538,-0.110817139500538,-0.110617139500538,-0.469569196345979,-0.469669196345979,-0.469469196345979
3.655,-0.110746189584892,-0.110846189584892,-0.110646189584892,-0.469592452388329,-0.469692452388329,-0.469492452388329
3.656,-0.110775230435354,-0.110875230435354,-0.110675230435354,-0.469615696435348,-0.469715696435348,-0.469515696435348
3.657,-0.110804261926853,-0.110904261926854,-0.110704261926853,-0.469638928482982,-0.469738928482982,-0.469538928482982
3.658,-0.110833284236853,-0.110933284236853,-0.110733284236853,-0.469662149409997,-0.469762149409997,-0.469562149409997
3.659,-0.110862297355299,-0.110962297355299,-0.110762297355299,-0.469685357551172,-0.469785357551172,-0.469585357551172
3.66,-0.110891301272128,-0.110991301272128,-0.110791301272128,-0.469708554441009,-0.469808554441009,-0.469608554441009
3.661,-0.110920295977263,-0.111020295977263,-0.110820295977263,-0.469731739530816,-0.469831739530816,-0.469631739530816
3.662,-0.110949281460616,-0.111049281460616,-0.110849281460616,-0.469754912353467,-0.469854912353467,-0.469654912353467
3.663,-0.110978257712089,-0.111078257712089,-0.110878257712089,-0.469778074027428,-0.469878074027428,-0.469678074027428
3.664,-0.111007224593908,-0.111107224593908,-0.110907224593908,-0.469801223085256,-0.469901223085256,-0.469701223085256
3.665,-0.111036182087866,-0.111136182087866,-0.110936182087866,-0.469824360649602,-0.469924360649602,-0.469724360649602
3.666,-0.11106513031903,-0.11116513031903,-0.11096513031903,-0.469847486574223,-0.469947486574223,-0.469747486574223
3.667,-0.111094069277255,-0.111194069277255,-0.110994069277255,-0.469870599998949,-0.469970599998949,-0.469770599998949
3.668,-0.111122998952382,-0.111222998952382,-0.111022998952382,-0.469893702247032,-0.469993702247032,-0.469793702247032
3.669,-0.111151919334241,-0.111251919334241,-0.111051919334241,-0.469916792013301,-0.470016792013301,-0.469816792013301
3.67,-0.111180830412652,-0.111280830412652,-0.111080830412652,-0.469939870079385,-0.470039870079385,-0.469839870079385
3.671,-0.111209732177421,-0.111309732177421,-0.111109732177421,-0.469962936630456,-0.470062936630456,-0.469862936630456
3.672,-0.111238624435059,-0.111338624435059,-0.111138624435059,-0.46998599048453,-0.47008599048453,-0.46988599048453
3.673,-0.111267507276123,-0.111367507276123,-0.111167507276123,-0.470009033134124,-0.470109033134124,-0.469909033134124
3.674,-0.111296380772346,-0.111396380772346,-0.111196380772346,-0.470032063400238,-0.470132063400238,-0.469932063400238
3.675,-0.111325244913488,-0.111425244913488,-0.111225244913488,-0.470055081795494,-0.470155081795494,-0.469955081795494
3.676,-0.111354099689296,-0.111454099689296,-0.111254099689296,-0.470078088764249,-0.470178088764249,-0.469978088764249
3.677,-0.111382945089507,-0.111482945089507,-0.111282945089507,-0.470101082875167,-0.470201082875167,-0.470001082875167
3.678,-0.111411781103846,-0.111511781103846,-0.111311781103846,-0.470124065753878,-0.470224065753878,-0.470024065753878
3.679,-0.111440607722024,-0.111540607722024,-0.111340607722024,-0.470147036310849,-0.470247036310849,-0.470047036310849
3.68,-0.111469424693864,-0.111569424693864,-0.111369424693864,-0.470169994862925,-0.470269994862925,-0.470069994862925
3.681,-0.111498232220609,-0.111598232220609,-0.111398232220609,-0.470192942040213,-0.470292942040213,-0.470092942040213
3.682,-0.111527030319708,-0.111627030319708,-0.111427030319708,-0.470215876235674,-0.470315876235674,-0.470115876235674
3.683,-0.111555818980824,-0.111655818980824,-0.111455818980824,-0.470238799171322,-0.470338799171322,-0.470138799171322
3.684,-0.111584598193611,-0.111684598193611,-0.111484598193611,-0.470261709809772,-0.470361709809772,-0.470161709809772
3.685,-0.111613367947712,-0.111713367947712,-0.111513367947712,-0.47028460834655,-0.47038460834655,-0.47018460834655
3.686,-0.111642128232755,-0.111742128232755,-0.111542128232755,-0.470307495522829,-0.470407495522829,-0.470207495522829
3.687,-0.11167087901097,-0.11177087901097,-0.11157087901097,-0.470330369630772,-0.470430369630772,-0.470230369630772
3.688,-0.111699620056664,-0.111799620056664,-0.111599620056664,-0.470353232451419,-0.470453232451419,-0.470253232451419
3.689,-0.11172835160156,-0.11182835160156,-0.11162835160156,-0.470376082961587,-0.470476082961587,-0.470276082961587
3.69,-0.111757073635239,-0.111857073635239,-0.111657073635239,-0.4703989213112,-0.4704989213112,-0.4702989213112
3.691,-0.111785786147272,-0.111885786147272,-0.111685786147272,-0.470421748276547,-0.470521748276547,-0.470321748276547
3.692,-0.111814489127216,-0.111914489127216,-0.111714489127216,-0.470444562125147,-0.470544562125147,-0.470344562125147
3.693,-0.111843182564619,-0.111943182564619,-0.111743182564619,-0.470467364659089,-0.470567364659089,-0.470367364659089
3.694,-0.111871866449015,-0.111971866449015,-0.111771866449015,-0.470490154830799,-0.470590154830799,-0.470390154830799
3.695,-0.111900540686401,-0.112000540686401,-0.111800540686401,-0.470512932821594,-0.470612932821594,-0.470412932821594
3.696,-0.111929205160813,-0.112029205160813,-0.111829205160813,-0.470535699365687,-0.470635699365687,-0.470435699365687
3.697,-0.111957860050185,-0.112057860050185,-0.111857860050185,-0.470558452783367,-0.470658452783367,-0.470458452783367
3.698,-0.111986505344004,-0.112086505344004,-0.111886505344004,-0.470581194859169,-0.470681194859169,-0.470481194859169
3.699,-0.112015141031744,-0.112115141031744,-0.111915141031744,-0.470603924481902,-0.470703924481902,-0.470503924481902
3.7,-0.112043767102868,-0.112143767102868,-0.111943767102868,-0.470626641942504,-0.470726641942504,-0.470526641942504
3.701,-0.112072383546827,-0.112172383546827,-0.111972383546827,-0.47064934785464,-0.47074934785464,-0.47054934785464
3.702,-0.112100990353059,-0.112200990353059,-0.112000990353059,-0.470672040670102,-0.470772040670102,-0.470572040670102
3.703,-0.112129587370337,-0.112229587370337,-0.112029587370337,-0.470694722116586,-0.470794722116586,-0.470594722116586
